OrderID,OrderDate,Country,ProductCategory,Model,Gender,Size,SalesChannel,Quantity,UnitPrice,DiscountPercent,Revenue
7332,2024-12-04,UK,Training,Air Zoom TR,Men,7,Retail Store,2,13974,15,23755.8
7333,2024-05-23,UK,Training,Metcon 9,Unisex,8,Online,3,6803,0,20409.0
7334,2024-02-25,USA,Training,Air Zoom TR,Unisex,7,Retail Store,1,8547,10,7692.3
7335,2025-08-26,USA,Running,React Infinity Run,Men,9,Online,3,13017,5,37098.45
7336,2025-05-21,Germany,Lifestyle,Air Max 90,Women,11,Online,2,4051,10,7291.8
7337,2024-09-27,Germany,Basketball,Air Jordan 1,Women,7,Retail Store,2,7515,10,13527.0
7338,2024-04-24,India,Training,Free Metcon,Unisex,9,Online,3,11491,10,31025.7
7339,2025-05-06,Germany,Basketball,LeBron 21,Unisex,6,Online,1,5361,10,4824.9
7340,2024-07-09,USA,Training,Air Zoom TR,Women,8,Online,1,14231,10,12807.9
7341,2025-12-10,India,Lifestyle,Blazer Mid,Men,6,Retail Store,1,13954,0,13954.0
7342,2025-05-15,Germany,Running,React Infinity Run,Men,11,Online,3,5701,0,17103.0
7343,2024-06-27,Germany,Basketball,Air Jordan 1,Unisex,11,Retail Store,1,10469,10,9422.1
7344,2025-01-21,UK,Training,Metcon 9,Women,6,Online,1,10343,5,9825.85
7345,2025-07-04,India,Running,Air Zoom Pegasus,Men,6,Online,1,12355,0,12355.0
7346,2025-07-03,UK,Training,Air Zoom TR,Unisex,10,Online,3,6025,20,14460.0
7347,2025-02-11,UK,Training,Air Zoom TR,Women,8,Retail Store,2,8459,20,13534.4
7348,2024-06-05,Germany,Training,Free Metcon,Men,8,Retail Store,2,13344,10,24019.2
7349,2025-03-31,USA,Basketball,LeBron 21,Men,8,Online,3,12938,15,32991.9
7350,2024-09-09,USA,Running,React Infinity Run,Unisex,7,Online,1,13152,15,11179.2
7351,2024-10-29,USA,Lifestyle,Air Force 1,Women,7,Retail Store,2,6977,0,13954.0
7352,2025-05-25,India,Lifestyle,Air Force 1,Men,8,Retail Store,1,9407,5,8936.65
7353,2025-10-09,Germany,Training,Free Metcon,Unisex,9,Online,1,7506,5,7130.7
7354,2024-01-28,USA,Lifestyle,Blazer Mid,Unisex,9,Online,1,10645,5,10112.75
7355,2024-06-02,UK,Basketball,Air Jordan 1,Women,7,Retail Store,1,5617,10,5055.3
7356,2024-04-05,India,Lifestyle,Air Force 1,Men,7,Online,1,4434,15,3768.9
7357,2024-04-06,UK,Running,Air Zoom Pegasus,Unisex,8,Online,1,9258,10,8332.2
7358,2025-04-16,India,Lifestyle,Air Max 90,Unisex,8,Retail Store,3,5440,15,13872.0
7359,2025-01-04,UK,Lifestyle,Air Force 1,Men,8,Online,1,8860,15,7531.0
7360,2025-01-12,India,Basketball,LeBron 21,Men,10,Retail Store,2,13338,20,21340.8
7361,2024-04-04,USA,Running,Air Zoom Alphafly,Women,9,Online,2,4380,0,8760.0
7362,2024-11-09,India,Running,Air Zoom Alphafly,Men,7,Online,3,11173,20,26815.2
7363,2025-10-28,India,Running,Air Zoom Alphafly,Unisex,11,Retail Store,3,5093,0,15279.0
7364,2024-04-13,India,Basketball,LeBron 21,Unisex,11,Retail Store,1,5739,0,5739.0
7365,2024-02-26,Germany,Lifestyle,Air Max 90,Unisex,11,Retail Store,3,5676,0,17028.0
7366,2025-08-07,UK,Training,Metcon 9,Unisex,10,Retail Store,3,12027,20,28864.8
7367,2024-03-13,USA,Basketball,KD 16,Unisex,6,Online,1,6934,0,6934.0
7368,2025-04-22,USA,Training,Metcon 9,Men,7,Online,1,9156,10,8240.4
7369,2024-09-24,Germany,Basketball,LeBron 21,Unisex,8,Online,3,13633,10,36809.1
7370,2024-08-05,Germany,Training,Metcon 9,Men,11,Online,1,8294,5,7879.3
7371,2024-06-25,India,Running,React Infinity Run,Women,10,Online,3,8072,20,19372.8
7372,2025-03-17,Germany,Training,Metcon 9,Men,11,Retail Store,1,13385,10,12046.5
7373,2024-09-15,Germany,Running,Air Zoom Pegasus,Unisex,7,Online,2,13113,10,23603.4
7374,2025-07-07,USA,Running,React Infinity Run,Women,9,Online,3,14606,20,35054.4
7375,2025-12-03,India,Basketball,KD 16,Women,9,Online,2,9209,15,15655.3
7376,2024-07-30,India,Lifestyle,Blazer Mid,Women,9,Retail Store,2,6498,5,12346.2
7377,2025-04-20,USA,Lifestyle,Blazer Mid,Women,7,Retail Store,1,11317,20,9053.6
7378,2025-09-17,Germany,Basketball,Air Jordan 1,Women,10,Retail Store,1,10281,15,8738.85
7379,2024-10-13,Germany,Basketball,KD 16,Men,6,Retail Store,3,9627,5,27436.95
7380,2024-11-21,USA,Lifestyle,Air Max 90,Unisex,8,Online,2,6097,5,11584.3
7381,2024-02-19,Germany,Basketball,Air Jordan 1,Unisex,10,Online,3,4387,0,13161.0
7382,2024-03-16,UK,Running,React Infinity Run,Unisex,10,Retail Store,3,8434,20,20241.6
7383,2025-03-11,UK,Basketball,LeBron 21,Men,8,Retail Store,2,4473,5,8498.7
7384,2025-05-20,India,Basketball,Air Jordan 1,Men,7,Online,2,9289,20,14862.4
7385,2024-04-15,India,Basketball,KD 16,Men,7,Online,1,12640,5,12008.0
7386,2025-05-20,Germany,Lifestyle,Air Max 90,Men,8,Retail Store,3,9251,15,23590.05
7387,2025-12-18,UK,Training,Air Zoom TR,Unisex,11,Online,3,5920,15,15096.0
7388,2024-06-27,USA,Training,Free Metcon,Unisex,8,Retail Store,3,6316,10,17053.2
7389,2024-06-20,India,Basketball,Air Jordan 1,Unisex,8,Online,2,13807,5,26233.3
7390,2024-07-01,India,Basketball,KD 16,Unisex,9,Online,2,11834,10,21301.2
7391,2024-01-22,Germany,Basketball,KD 16,Women,10,Online,3,4259,20,10221.6
7392,2024-03-27,India,Training,Air Zoom TR,Women,11,Online,1,14320,10,12888.0
7393,2024-01-25,UK,Running,React Infinity Run,Women,9,Online,2,9358,0,18716.0
7394,2024-07-18,Germany,Running,Air Zoom Pegasus,Unisex,7,Online,3,11541,20,27698.4
7395,2025-09-08,Germany,Running,React Infinity Run,Men,10,Online,2,8994,0,17988.0
7396,2025-12-02,USA,Basketball,Air Jordan 1,Women,6,Retail Store,3,12921,20,31010.4
7397,2024-07-14,USA,Lifestyle,Blazer Mid,Men,8,Retail Store,1,9868,5,9374.6
7398,2025-09-25,Germany,Running,Air Zoom Pegasus,Men,8,Online,2,12509,10,22516.2
7399,2024-08-07,Germany,Lifestyle,Blazer Mid,Unisex,6,Retail Store,2,11913,10,21443.4
7400,2025-12-14,UK,Training,Metcon 9,Unisex,10,Online,2,11527,0,23054.0
7401,2025-10-21,Germany,Running,Air Zoom Pegasus,Men,10,Retail Store,2,9192,15,15626.4
7402,2025-08-27,UK,Lifestyle,Air Force 1,Unisex,8,Online,2,6140,0,12280.0
7403,2025-11-12,India,Training,Metcon 9,Men,7,Online,1,7671,10,6903.9
7404,2025-05-09,Germany,Basketball,Air Jordan 1,Women,11,Online,3,6598,5,18804.3
7405,2024-10-11,Germany,Training,Free Metcon,Women,11,Retail Store,1,14070,0,14070.0
7406,2024-02-24,UK,Basketball,KD 16,Women,9,Online,2,14959,20,23934.4
7407,2024-04-07,Germany,Running,React Infinity Run,Unisex,11,Online,2,11010,10,19818.0
7408,2024-07-10,UK,Lifestyle,Air Force 1,Women,10,Retail Store,2,12823,0,25646.0
7409,2024-10-07,India,Basketball,LeBron 21,Women,9,Online,2,8669,5,16471.1
7410,2025-04-25,Germany,Running,React Infinity Run,Men,8,Retail Store,1,7261,5,6897.95
7411,2025-08-02,USA,Basketball,LeBron 21,Women,11,Retail Store,3,7811,10,21089.7
7412,2024-03-08,USA,Basketball,KD 16,Unisex,10,Retail Store,1,13150,20,10520.0
7413,2024-08-12,India,Running,Air Zoom Alphafly,Women,10,Retail Store,3,11863,0,35589.0
7414,2025-05-08,Germany,Running,Air Zoom Alphafly,Men,6,Retail Store,1,11668,15,9917.8
7415,2025-01-13,USA,Training,Metcon 9,Unisex,8,Retail Store,3,6311,10,17039.7
7416,2025-07-31,Germany,Training,Air Zoom TR,Men,7,Online,2,13579,10,24442.2
7417,2024-09-16,Germany,Lifestyle,Blazer Mid,Women,11,Retail Store,2,5363,20,8580.8
7418,2025-05-16,Germany,Lifestyle,Blazer Mid,Unisex,11,Retail Store,1,9996,5,9496.2
7419,2024-06-03,USA,Running,Air Zoom Pegasus,Unisex,10,Online,1,11317,0,11317.0
7420,2024-10-12,India,Running,Air Zoom Alphafly,Unisex,8,Online,3,12181,5,34715.85
7421,2024-07-12,Germany,Basketball,LeBron 21,Unisex,11,Retail Store,2,7005,10,12609.0
7422,2025-08-20,India,Lifestyle,Air Max 90,Women,7,Retail Store,1,4524,15,3845.4
7423,2025-09-04,Germany,Training,Air Zoom TR,Unisex,11,Online,3,6370,20,15288.0
7424,2024-09-16,India,Running,Air Zoom Pegasus,Unisex,10,Retail Store,3,8432,15,21501.6
7425,2025-12-27,UK,Running,Air Zoom Alphafly,Women,7,Retail Store,3,13773,20,33055.2
7426,2024-12-15,USA,Training,Air Zoom TR,Unisex,6,Retail Store,1,11850,15,10072.5
7427,2024-05-09,Germany,Lifestyle,Blazer Mid,Men,10,Online,1,7091,5,6736.45
7428,2025-08-16,Germany,Basketball,KD 16,Women,11,Online,1,8978,5,8529.1
7429,2024-10-18,Germany,Lifestyle,Air Max 90,Unisex,10,Online,1,12715,0,12715.0
7430,2025-03-05,USA,Training,Metcon 9,Men,10,Online,2,6422,15,10917.4
7431,2024-07-25,UK,Running,Air Zoom Pegasus,Women,10,Online,2,14427,0,28854.0
7432,2024-11-02,India,Basketball,LeBron 21,Women,8,Retail Store,2,8281,20,13249.6
7433,2025-03-14,Germany,Basketball,KD 16,Unisex,11,Online,2,12033,0,24066.0
7434,2025-12-25,USA,Basketball,LeBron 21,Unisex,8,Retail Store,1,9066,5,8612.7
7435,2024-11-21,USA,Training,Free Metcon,Women,11,Online,1,4256,20,3404.8
7436,2024-12-09,USA,Training,Air Zoom TR,Unisex,7,Retail Store,3,9700,20,23280.0
7437,2024-04-08,UK,Basketball,LeBron 21,Men,8,Retail Store,2,14257,10,25662.6
7438,2024-09-24,Germany,Running,React Infinity Run,Men,9,Retail Store,1,12674,5,12040.3
7439,2024-03-22,India,Running,Air Zoom Pegasus,Unisex,11,Retail Store,3,14590,0,43770.0
7440,2025-05-28,India,Training,Metcon 9,Women,6,Retail Store,3,11044,15,28162.2
7441,2024-06-02,UK,Basketball,Air Jordan 1,Men,7,Online,2,12616,15,21447.2
7442,2024-11-21,Germany,Running,Air Zoom Pegasus,Women,11,Online,2,5821,5,11059.9
7443,2024-01-31,India,Lifestyle,Air Max 90,Unisex,9,Retail Store,1,14782,20,11825.6
7444,2024-08-14,Germany,Lifestyle,Air Force 1,Women,7,Retail Store,2,13870,15,23579.0
7445,2025-08-02,Germany,Running,Air Zoom Pegasus,Unisex,8,Retail Store,1,7749,10,6974.1
7446,2025-01-18,Germany,Training,Free Metcon,Men,11,Retail Store,1,4443,15,3776.55
7447,2024-05-01,Germany,Training,Air Zoom TR,Women,9,Retail Store,3,12302,0,36906.0
7448,2024-11-22,India,Basketball,KD 16,Unisex,6,Online,3,9237,5,26325.45
7449,2024-07-16,Germany,Lifestyle,Air Max 90,Unisex,11,Retail Store,2,7310,0,14620.0
7450,2025-10-21,USA,Basketball,LeBron 21,Unisex,6,Retail Store,3,4815,15,12278.25
7451,2024-02-11,USA,Running,Air Zoom Alphafly,Women,9,Online,3,11362,10,30677.4
7452,2025-11-09,India,Basketball,Air Jordan 1,Men,6,Retail Store,2,5953,15,10120.1
7453,2025-06-14,India,Training,Free Metcon,Women,10,Online,3,11752,5,33493.2
7454,2025-05-08,India,Basketball,Air Jordan 1,Unisex,7,Retail Store,1,11954,15,10160.9
7455,2025-10-15,Germany,Running,Air Zoom Pegasus,Men,11,Retail Store,2,9526,0,19052.0
7456,2025-02-06,Germany,Lifestyle,Air Force 1,Men,11,Online,1,8457,0,8457.0
7457,2025-01-07,USA,Lifestyle,Air Max 90,Men,10,Retail Store,2,11881,15,20197.7
7458,2025-07-20,India,Running,React Infinity Run,Unisex,10,Retail Store,1,13438,10,12094.2
7459,2024-12-29,India,Lifestyle,Air Force 1,Unisex,6,Online,2,10826,10,19486.8
7460,2025-05-06,USA,Basketball,KD 16,Unisex,11,Online,2,10117,5,19222.3
7461,2024-07-15,UK,Training,Free Metcon,Women,9,Online,1,8310,10,7479.0
7462,2025-06-06,India,Lifestyle,Air Max 90,Unisex,10,Online,3,14683,20,35239.2
7463,2025-07-17,Germany,Running,Air Zoom Alphafly,Men,8,Retail Store,1,13823,10,12440.7
7464,2025-12-17,India,Lifestyle,Air Max 90,Women,8,Retail Store,1,8107,5,7701.65
7465,2025-04-19,USA,Training,Metcon 9,Women,8,Online,3,9669,0,29007.0
7466,2024-09-21,UK,Basketball,LeBron 21,Unisex,10,Retail Store,1,14168,5,13459.6
7467,2025-12-24,India,Lifestyle,Air Force 1,Men,9,Retail Store,1,6911,5,6565.45
7468,2025-07-14,India,Running,Air Zoom Pegasus,Unisex,8,Online,1,9485,0,9485.0
7469,2024-07-31,UK,Running,React Infinity Run,Women,7,Retail Store,3,13184,20,31641.6
7470,2024-02-18,USA,Running,Air Zoom Alphafly,Unisex,10,Online,2,10397,10,18714.6
7471,2024-05-24,Germany,Training,Free Metcon,Men,11,Online,2,14067,15,23913.9
7472,2025-10-13,Germany,Running,React Infinity Run,Men,10,Retail Store,2,12195,0,24390.0
7473,2024-05-31,UK,Lifestyle,Air Force 1,Unisex,11,Online,1,5897,0,5897.0
7474,2025-10-19,Germany,Running,React Infinity Run,Unisex,10,Retail Store,2,6567,10,11820.6
7475,2024-04-01,UK,Basketball,LeBron 21,Unisex,7,Retail Store,2,9717,15,16518.9
7476,2024-03-05,Germany,Lifestyle,Blazer Mid,Men,9,Retail Store,1,6559,0,6559.0
7477,2024-01-10,Germany,Running,Air Zoom Alphafly,Unisex,8,Online,3,8637,20,20728.8
7478,2025-05-20,Germany,Running,React Infinity Run,Women,6,Online,3,5884,0,17652.0
7479,2025-05-20,Germany,Running,Air Zoom Pegasus,Unisex,11,Retail Store,3,13247,10,35766.9
7480,2025-01-31,USA,Running,Air Zoom Pegasus,Women,6,Online,3,6610,20,15864.0
7481,2024-07-03,India,Basketball,Air Jordan 1,Men,8,Retail Store,1,13234,20,10587.2
7482,2025-04-26,Germany,Basketball,LeBron 21,Men,11,Retail Store,3,11102,0,33306.0
7483,2025-09-09,UK,Running,Air Zoom Pegasus,Unisex,8,Retail Store,3,14096,5,40173.6
7484,2025-02-22,UK,Training,Metcon 9,Unisex,7,Online,1,9237,15,7851.45
7485,2025-08-27,India,Training,Air Zoom TR,Women,10,Online,3,12416,10,33523.2
7486,2025-06-03,Germany,Lifestyle,Air Force 1,Men,11,Retail Store,3,4225,20,10140.0
7487,2025-06-05,Germany,Running,React Infinity Run,Unisex,11,Retail Store,3,7179,15,18306.45
7488,2025-03-21,USA,Running,Air Zoom Alphafly,Unisex,9,Online,1,8223,0,8223.0
7489,2025-06-17,USA,Running,Air Zoom Pegasus,Women,11,Retail Store,3,8362,20,20068.8
7490,2024-10-26,USA,Lifestyle,Air Force 1,Unisex,9,Retail Store,2,4246,5,8067.4
7491,2025-06-16,USA,Basketball,Air Jordan 1,Unisex,10,Retail Store,3,14019,20,33645.6
7492,2024-01-17,UK,Training,Air Zoom TR,Unisex,10,Retail Store,3,9160,20,21984.0
7493,2024-07-09,UK,Basketball,KD 16,Men,8,Online,1,8238,20,6590.4
7494,2024-04-13,Germany,Basketball,LeBron 21,Unisex,7,Retail Store,1,6080,20,4864.0
7495,2025-07-18,Germany,Basketball,LeBron 21,Women,8,Online,2,6735,15,11449.5
7496,2025-05-03,Germany,Running,Air Zoom Pegasus,Men,8,Online,1,13021,10,11718.9
7497,2024-01-25,Germany,Running,Air Zoom Alphafly,Men,8,Retail Store,2,9334,20,14934.4
7498,2024-07-07,Germany,Running,React Infinity Run,Men,10,Retail Store,2,8940,10,16092.0
7499,2025-05-05,USA,Training,Metcon 9,Men,7,Online,3,6975,10,18832.5
7500,2025-09-18,UK,Lifestyle,Air Max 90,Unisex,7,Retail Store,3,11536,0,34608.0
7501,2024-12-10,USA,Basketball,LeBron 21,Unisex,6,Online,1,10680,20,8544.0
7502,2025-07-14,USA,Training,Free Metcon,Unisex,6,Online,3,6384,0,19152.0
7503,2025-06-30,India,Basketball,Air Jordan 1,Unisex,8,Retail Store,1,12990,15,11041.5
7504,2024-08-13,UK,Lifestyle,Air Force 1,Women,9,Online,3,6938,15,17691.9
7505,2025-12-29,India,Lifestyle,Air Force 1,Women,11,Retail Store,1,10187,20,8149.6
7506,2024-08-11,Germany,Training,Metcon 9,Men,6,Online,3,11909,10,32154.3
7507,2025-07-09,USA,Training,Metcon 9,Men,6,Retail Store,2,11114,20,17782.4
7508,2024-07-01,India,Basketball,KD 16,Unisex,11,Online,3,9529,5,27157.65
7509,2025-11-26,USA,Basketball,Air Jordan 1,Women,10,Retail Store,1,5166,5,4907.7
7510,2025-10-25,India,Training,Metcon 9,Men,9,Retail Store,1,9331,15,7931.35
7511,2024-05-08,USA,Lifestyle,Air Force 1,Unisex,11,Retail Store,1,8687,15,7383.95
7512,2024-09-12,UK,Training,Air Zoom TR,Men,7,Online,3,14285,15,36426.75
7513,2025-06-04,UK,Basketball,Air Jordan 1,Unisex,8,Online,2,12543,20,20068.8
7514,2024-08-10,Germany,Basketball,KD 16,Unisex,11,Online,1,7908,15,6721.8
7515,2024-06-18,UK,Running,Air Zoom Alphafly,Women,10,Online,2,7122,20,11395.2
7516,2024-10-10,Germany,Lifestyle,Air Force 1,Men,11,Retail Store,1,13124,15,11155.4
7517,2024-05-26,UK,Training,Air Zoom TR,Unisex,9,Retail Store,1,8073,5,7669.35
7518,2025-11-11,USA,Running,Air Zoom Pegasus,Women,6,Retail Store,1,5230,15,4445.5
7519,2024-11-09,India,Running,React Infinity Run,Women,10,Retail Store,1,6023,20,4818.4
7520,2024-01-22,Germany,Running,React Infinity Run,Unisex,10,Retail Store,1,11121,10,10008.9
7521,2025-12-23,Germany,Training,Metcon 9,Men,9,Online,3,10943,5,31187.55
7522,2025-11-24,UK,Basketball,LeBron 21,Men,7,Online,2,5256,5,9986.4
7523,2025-09-14,USA,Basketball,KD 16,Unisex,8,Retail Store,1,5752,15,4889.2
7524,2024-10-07,UK,Training,Air Zoom TR,Unisex,7,Online,2,6978,20,11164.8
7525,2025-10-03,UK,Running,Air Zoom Alphafly,Unisex,9,Online,2,7013,20,11220.8
7526,2025-06-04,USA,Basketball,KD 16,Women,7,Online,2,11652,0,23304.0
7527,2025-09-26,UK,Lifestyle,Blazer Mid,Unisex,9,Online,1,8866,20,7092.8
7528,2024-05-20,Germany,Training,Free Metcon,Men,7,Retail Store,3,5122,20,12292.8
7529,2025-07-20,UK,Training,Air Zoom TR,Unisex,9,Online,3,14512,20,34828.8
7530,2024-07-11,Germany,Running,Air Zoom Alphafly,Unisex,11,Online,2,12714,15,21613.8
7531,2025-07-05,India,Basketball,KD 16,Unisex,7,Online,2,9670,10,17406.0
7532,2024-01-03,UK,Training,Free Metcon,Men,11,Online,3,14281,10,38558.7
7533,2025-03-21,India,Training,Air Zoom TR,Men,8,Online,2,6533,20,10452.8
7534,2025-07-13,USA,Lifestyle,Air Force 1,Unisex,6,Retail Store,2,14956,15,25425.2
7535,2025-07-14,Germany,Training,Metcon 9,Unisex,6,Online,3,6418,20,15403.2
7536,2024-12-19,Germany,Basketball,Air Jordan 1,Women,6,Retail Store,3,4484,0,13452.0
7537,2024-07-24,UK,Training,Air Zoom TR,Women,6,Online,3,4627,20,11104.8
7538,2025-05-13,UK,Running,React Infinity Run,Men,7,Online,1,13436,10,12092.4
7539,2024-05-23,USA,Running,Air Zoom Alphafly,Men,9,Retail Store,3,13331,15,33994.05
7540,2025-04-20,USA,Training,Free Metcon,Women,8,Online,2,14632,5,27800.8
7541,2025-03-15,India,Basketball,LeBron 21,Men,7,Online,3,8540,0,25620.0
7542,2024-06-28,USA,Basketball,Air Jordan 1,Men,8,Retail Store,1,11476,15,9754.6
7543,2024-12-07,USA,Running,React Infinity Run,Men,8,Retail Store,1,12664,10,11397.6
7544,2024-05-23,Germany,Basketball,KD 16,Men,6,Online,2,7180,10,12924.0
7545,2025-05-13,USA,Training,Metcon 9,Women,9,Retail Store,3,12549,10,33882.3
7546,2024-09-01,USA,Basketball,LeBron 21,Women,11,Online,1,5028,0,5028.0
7547,2024-09-27,Germany,Training,Free Metcon,Men,10,Online,2,7526,15,12794.2
7548,2025-11-24,USA,Lifestyle,Blazer Mid,Women,10,Online,2,5050,10,9090.0
7549,2024-03-11,UK,Training,Metcon 9,Men,9,Retail Store,1,12199,20,9759.2
7550,2025-06-17,Germany,Basketball,Air Jordan 1,Men,7,Online,1,9318,15,7920.3
7551,2024-08-22,India,Basketball,Air Jordan 1,Men,8,Online,2,10615,10,19107.0
7552,2025-12-06,Germany,Training,Metcon 9,Men,11,Online,2,7595,5,14430.5
7553,2024-06-26,India,Lifestyle,Air Max 90,Unisex,8,Retail Store,3,8453,20,20287.2
7554,2025-05-07,USA,Basketball,Air Jordan 1,Men,10,Retail Store,2,10981,5,20863.9
7555,2024-08-24,Germany,Lifestyle,Air Max 90,Women,10,Online,2,8877,5,16866.3
7556,2024-05-03,Germany,Running,React Infinity Run,Men,11,Online,2,4184,10,7531.2
7557,2024-02-12,India,Lifestyle,Air Force 1,Women,11,Online,3,10137,20,24328.8
7558,2025-09-11,USA,Training,Metcon 9,Men,6,Retail Store,3,9412,20,22588.8
7559,2025-06-26,USA,Lifestyle,Blazer Mid,Men,6,Retail Store,2,9247,10,16644.6
7560,2024-02-23,India,Training,Metcon 9,Unisex,8,Retail Store,2,6620,10,11916.0
7561,2024-05-19,UK,Lifestyle,Air Max 90,Women,6,Retail Store,3,9931,0,29793.0
7562,2025-07-20,India,Basketball,KD 16,Women,8,Online,2,13609,10,24496.2
7563,2025-10-18,USA,Running,React Infinity Run,Unisex,11,Online,1,4464,10,4017.6
7564,2025-05-30,USA,Basketball,LeBron 21,Unisex,8,Online,3,9310,20,22344.0
7565,2024-04-27,India,Running,Air Zoom Pegasus,Women,11,Retail Store,2,8020,10,14436.0
7566,2024-07-14,USA,Running,Air Zoom Pegasus,Women,7,Retail Store,3,4294,10,11593.8
7567,2025-08-24,Germany,Training,Free Metcon,Unisex,11,Online,1,10844,5,10301.8
7568,2025-05-19,India,Training,Free Metcon,Unisex,10,Retail Store,1,14541,15,12359.85
7569,2025-01-30,India,Training,Air Zoom TR,Men,9,Online,1,4194,5,3984.3
7570,2025-06-18,USA,Lifestyle,Air Force 1,Men,8,Retail Store,3,10343,15,26374.65
7571,2025-11-04,Germany,Running,React Infinity Run,Unisex,9,Retail Store,2,9699,0,19398.0
7572,2025-07-20,Germany,Running,React Infinity Run,Unisex,11,Retail Store,2,11636,20,18617.6
7573,2025-07-07,USA,Lifestyle,Air Max 90,Unisex,6,Retail Store,2,4930,15,8381.0
7574,2024-08-26,USA,Lifestyle,Blazer Mid,Unisex,10,Retail Store,3,8747,0,26241.0
7575,2024-02-12,Germany,Running,Air Zoom Alphafly,Men,6,Retail Store,3,6834,15,17426.7
7576,2025-07-27,India,Running,Air Zoom Alphafly,Women,7,Online,1,13846,20,11076.8
7577,2025-12-22,India,Lifestyle,Air Force 1,Men,9,Retail Store,1,11425,15,9711.25
7578,2025-03-07,UK,Running,React Infinity Run,Unisex,11,Retail Store,3,10494,0,31482.0
7579,2025-08-29,UK,Lifestyle,Air Force 1,Women,6,Online,3,11444,20,27465.6
7580,2024-05-05,USA,Running,React Infinity Run,Men,8,Online,1,10610,10,9549.0
7581,2024-01-18,USA,Lifestyle,Air Force 1,Women,7,Online,1,12793,10,11513.7
7582,2025-07-10,Germany,Lifestyle,Air Max 90,Men,9,Online,3,9187,10,24804.9
7583,2025-06-21,UK,Lifestyle,Air Max 90,Men,11,Retail Store,1,12302,15,10456.7
7584,2024-10-25,India,Lifestyle,Air Max 90,Women,10,Online,3,13022,5,37112.7
7585,2024-04-25,UK,Lifestyle,Air Force 1,Women,11,Online,3,8970,20,21528.0
7586,2024-03-16,UK,Basketball,LeBron 21,Unisex,7,Retail Store,2,4284,15,7282.8
7587,2024-02-29,India,Basketball,KD 16,Women,10,Online,3,8114,10,21907.8
7588,2024-10-15,India,Running,Air Zoom Pegasus,Unisex,9,Retail Store,3,4047,0,12141.0
7589,2024-12-27,USA,Running,React Infinity Run,Women,10,Retail Store,3,8861,15,22595.55
7590,2025-12-14,UK,Running,Air Zoom Alphafly,Unisex,10,Retail Store,3,14498,10,39144.6
7591,2024-12-09,USA,Lifestyle,Air Max 90,Unisex,7,Retail Store,3,10450,10,28215.0
7592,2025-02-08,Germany,Training,Free Metcon,Unisex,8,Retail Store,1,11787,20,9429.6
7593,2024-01-20,USA,Training,Metcon 9,Unisex,6,Retail Store,2,8065,5,15323.5
7594,2024-02-25,Germany,Training,Metcon 9,Men,7,Online,2,12408,5,23575.2
7595,2025-03-20,India,Basketball,KD 16,Women,9,Retail Store,1,12785,20,10228.0
7596,2025-07-16,India,Lifestyle,Blazer Mid,Women,8,Retail Store,3,7897,0,23691.0
7597,2024-12-07,USA,Training,Metcon 9,Men,6,Retail Store,3,4782,10,12911.4
7598,2025-01-31,UK,Basketball,Air Jordan 1,Women,7,Online,3,13175,0,39525.0
7599,2025-09-19,UK,Running,Air Zoom Alphafly,Unisex,9,Online,3,9597,5,27351.45
7600,2024-04-22,USA,Training,Metcon 9,Men,7,Retail Store,3,9051,0,27153.0
7601,2025-02-27,Germany,Basketball,Air Jordan 1,Men,6,Online,1,7271,10,6543.9
7602,2024-04-25,UK,Basketball,KD 16,Women,7,Online,2,10055,15,17093.5
7603,2024-11-03,USA,Basketball,Air Jordan 1,Women,10,Retail Store,3,6516,15,16615.8
7604,2024-11-01,UK,Running,React Infinity Run,Men,9,Online,3,5479,10,14793.3
7605,2024-05-16,Germany,Lifestyle,Air Max 90,Women,10,Online,3,13917,5,39663.45
7606,2025-07-13,India,Lifestyle,Blazer Mid,Unisex,7,Online,2,13632,20,21811.2
7607,2025-08-09,USA,Running,React Infinity Run,Men,11,Retail Store,3,14342,15,36572.1
